endTimeMillis	responseTime	latency	sentBytes	receivedBytes	isSuccessful	responseCode
1621117957.584	122	122	169	58	isSuccessful	200
1621117957.584	122	122	85	15	isSuccessful	200
1621117957.584	111	111	85	15	isSuccessful	200
1621117957.584	115	115	85	15	isSuccessful	200
1621117957.587	118	118	85	15	isSuccessful	200
1621117957.587	114	114	169	58	isSuccessful	200
1621117957.587	118	118	169	58	isSuccessful	200
1621117957.587	122	122	169	58	isSuccessful	200
1621117957.592	107	107	85	15	isSuccessful	200
1621117957.592	73	73	169	58	isSuccessful	200
1621117957.610	93	93	85	15	isSuccessful	200
1621117957.610	94	94	169	58	isSuccessful	200
1621117957.610	76	76	169	58	isSuccessful	200
1621117957.621	80	80	85	15	isSuccessful	200
1621117957.630	91	91	169	58	isSuccessful	200
1621117957.636	91	91	85	15	isSuccessful	200
1621117957.645	79	79	85	15	isSuccessful	200
1621117957.667	97	97	85	15	isSuccessful	200
1621117957.678	117	117	85	15	isSuccessful	200
1621117957.684	128	128	85	15	isSuccessful	200
1621117957.695	110	110	85	15	isSuccessful	200
1621117957.700	121	121	85	15	isSuccessful	200
1621117957.701	119	119	85	15	isSuccessful	200
1621117957.709	137	137	85	15	isSuccessful	200
1621117957.711	126	126	169	58	isSuccessful	200
1621117957.717	130	130	169	58	isSuccessful	200
1621117957.718	108	108	169	58	isSuccessful	200
1621117957.721	128	128	169	58	isSuccessful	200
1621117957.721	128	128	85	15	isSuccessful	200
1621117957.722	137	137	85	15	isSuccessful	200
1621117957.722	135	135	85	15	isSuccessful	200
1621117957.726	139	139	85	15	isSuccessful	200
1621117957.726	105	105	85	15	isSuccessful	200
1621117957.726	96	96	85	15	isSuccessful	200
1621117957.726	89	89	85	15	isSuccessful	200
1621117957.726	141	141	85	15	isSuccessful	200
1621117957.726	138	138	85	15	isSuccessful	200
1621117957.726	116	116	85	15	isSuccessful	200
1621117957.726	141	141	169	58	isSuccessful	200
1621117957.735	124	123	85	15	isSuccessful	200
1621117957.735	90	90	169	58	isSuccessful	200
1621117957.745	88	88	169	58	isSuccessful	200
1621117957.749	70	70	85	15	isSuccessful	200
1621117957.751	84	84	85	15	isSuccessful	200
1621117957.770	86	86	85	15	isSuccessful	200
1621117957.774	73	73	85	15	isSuccessful	200
1621117957.778	77	77	85	15	isSuccessful	200
1621117957.785	90	89	85	15	isSuccessful	200
1621117957.789	79	79	85	15	isSuccessful	200
1621117957.790	72	72	85	15	isSuccessful	200
1621117957.792	81	81	85	15	isSuccessful	200
1621117957.803	86	86	85	15	isSuccessful	200
1621117957.804	83	83	85	15	isSuccessful	200
1621117957.815	94	94	85	15	isSuccessful	200
1621117957.830	107	107	85	15	isSuccessful	200
1621117957.830	103	103	169	58	isSuccessful	200
1621117957.833	106	106	85	15	isSuccessful	200
1621117957.845	99	99	85	15	isSuccessful	200
1621117957.849	100	100	169	58	isSuccessful	200
1621117957.862	135	135	85	15	isSuccessful	200
1621117957.862	135	135	85	15	isSuccessful	200
1621117957.872	102	101	169	58	isSuccessful	200
1621117957.872	145	145	85	15	isSuccessful	200
1621117957.876	149	148	169	58	isSuccessful	200
1621117957.878	155	155	169	58	isSuccessful	200
1621117957.878	143	143	85	15	isSuccessful	200
1621117957.878	151	151	169	58	isSuccessful	200
1621117957.882	93	93	169	58	isSuccessful	200
1621117957.884	132	132	169	58	isSuccessful	200
1621117957.888	96	96	85	15	isSuccessful	200
1621117957.888	110	110	169	58	isSuccessful	200
1621117957.889	153	153	85	15	isSuccessful	200
1621117957.889	99	98	85	15	isSuccessful	200
1621117957.889	162	162	85	15	isSuccessful	200
1621117957.891	76	76	85	15	isSuccessful	200
1621117957.891	117	117	169	58	isSuccessful	200
1621117957.898	113	113	169	58	isSuccessful	200
1621117957.898	94	94	85	15	isSuccessful	200
1621117957.898	94	94	169	58	isSuccessful	200
1621117957.918	88	88	85	15	isSuccessful	200
1621117957.922	76	76	85	15	isSuccessful	200
1621117957.922	89	89	169	58	isSuccessful	200
1621117957.926	96	96	169	58	isSuccessful	200
1621117957.932	82	81	85	15	isSuccessful	200
1621117957.940	78	78	169	58	isSuccessful	200
1621117957.945	83	83	169	58	isSuccessful	200
1621117957.951	94	94	169	58	isSuccessful	200
1621117957.954	78	78	85	15	isSuccessful	200
1621117957.958	86	86	85	15	isSuccessful	200
1621117957.958	79	79	85	15	isSuccessful	200
1621117957.960	88	88	169	58	isSuccessful	200
1621117957.964	85	85	169	58	isSuccessful	200
1621117957.966	87	87	85	15	isSuccessful	200
1621117957.978	89	88	169	58	isSuccessful	200
1621117957.986	97	97	85	15	isSuccessful	200
1621117957.990	101	101	169	58	isSuccessful	200
1621117957.994	112	112	85	15	isSuccessful	200
1621117957.998	109	109	85	15	isSuccessful	200
1621117957.999	114	114	85	15	isSuccessful	200
1621117958.005	107	107	85	15	isSuccessful	200
1621117958.005	107	107	85	15	isSuccessful	200
1621117958.005	114	114	169	58	isSuccessful	200
1621117958.005	83	83	85	15	isSuccessful	200
1621117958.005	115	115	85	15	isSuccessful	200
1621117958.006	115	115	85	15	isSuccessful	200
1621117958.009	91	91	85	15	isSuccessful	200
1621117958.009	82	82	85	15	isSuccessful	200
1621117958.009	87	87	169	58	isSuccessful	200
1621117958.009	111	111	169	58	isSuccessful	200
1621117958.017	85	85	85	15	isSuccessful	200
1621117958.023	83	82	85	15	isSuccessful	200
1621117958.028	82	81	85	15	isSuccessful	200
1621117958.036	85	85	85	15	isSuccessful	200
1621117958.036	81	81	85	15	isSuccessful	200
1621117958.044	86	86	85	15	isSuccessful	200
1621117958.049	85	85	85	15	isSuccessful	200
1621117958.049	89	89	85	15	isSuccessful	200
1621117958.050	92	92	85	15	isSuccessful	200
1621117958.056	90	90	85	15	isSuccessful	200
1621117958.067	77	77	85	15	isSuccessful	200
1621117958.067	80	80	169	58	isSuccessful	200
1621117958.071	93	93	85	15	isSuccessful	200
1621117958.074	80	80	85	15	isSuccessful	200
1621117958.078	80	80	85	15	isSuccessful	200
1621117958.081	76	76	85	15	isSuccessful	200
1621117958.081	76	76	169	58	isSuccessful	200
1621117958.089	90	90	85	15	isSuccessful	200
1621117958.095	90	90	85	15	isSuccessful	200
1621117958.099	89	89	169	58	isSuccessful	200
1621117958.100	90	90	85	15	isSuccessful	200
1621117958.109	103	103	85	15	isSuccessful	200
1621117958.114	109	109	85	15	isSuccessful	200
1621117958.125	102	102	85	15	isSuccessful	200
1621117958.130	120	120	85	15	isSuccessful	200
1621117958.131	93	93	85	15	isSuccessful	200
1621117958.132	122	122	85	15	isSuccessful	200
1621117958.140	135	135	85	15	isSuccessful	200
1621117958.145	127	127	169	58	isSuccessful	200
1621117958.145	117	117	85	15	isSuccessful	200
1621117958.145	106	106	169	58	isSuccessful	200
1621117958.150	83	83	85	15	isSuccessful	200
1621117958.150	100	100	85	15	isSuccessful	200
1621117958.150	105	105	169	58	isSuccessful	200
1621117958.153	103	103	85	15	isSuccessful	200
1621117958.153	103	103	169	58	isSuccessful	200
1621117958.156	100	100	169	58	isSuccessful	200
1621117958.165	91	91	169	58	isSuccessful	200
1621117958.172	113	113	169	58	isSuccessful	200
1621117958.172	94	94	169	58	isSuccessful	200
1621117958.173	106	106	85	15	isSuccessful	200
1621117958.176	105	105	85	15	isSuccessful	200
1621117958.176	94	94	85	15	isSuccessful	200
1621117958.178	96	96	85	15	isSuccessful	200
1621117958.179	84	83	169	58	isSuccessful	200
1621117958.182	93	93	169	58	isSuccessful	200
1621117958.185	85	85	169	58	isSuccessful	200
1621117958.185	86	86	85	15	isSuccessful	200
1621117958.196	81	81	169	58	isSuccessful	200
1621117958.204	94	94	169	58	isSuccessful	200
1621117958.208	83	83	169	58	isSuccessful	200
1621117958.212	81	80	85	15	isSuccessful	200
1621117958.213	82	82	169	58	isSuccessful	200
1621117958.215	83	82	85	15	isSuccessful	200
1621117958.230	85	85	85	15	isSuccessful	200
1621117958.253	103	103	169	58	isSuccessful	200
1621117958.268	127	127	169	58	isSuccessful	200
1621117958.271	126	126	169	58	isSuccessful	200
1621117958.273	128	128	85	15	isSuccessful	200
1621117958.273	119	119	169	58	isSuccessful	200
1621117958.301	129	129	85	15	isSuccessful	200
1621117958.305	155	154	85	15	isSuccessful	200
1621117958.304	150	150	85	15	isSuccessful	200
1621117958.309	144	143	85	15	isSuccessful	200
1621117958.309	133	133	169	58	isSuccessful	200
1621117958.315	133	133	85	15	isSuccessful	200
1621117958.315	143	143	85	15	isSuccessful	200
1621117958.315	136	136	85	15	isSuccessful	200
1621117958.315	165	165	169	58	isSuccessful	200
1621117958.316	137	137	85	15	isSuccessful	200
1621117958.319	134	134	85	15	isSuccessful	200
1621117958.319	143	143	169	58	isSuccessful	200
1621117958.320	135	134	85	15	isSuccessful	200
1621117958.324	168	168	85	15	isSuccessful	200
1621117958.324	109	109	169	58	isSuccessful	200
1621117958.324	112	112	169	58	isSuccessful	200
1621117958.324	151	151	85	15	isSuccessful	200
1621117958.324	120	120	85	15	isSuccessful	200
1621117958.327	131	131	85	15	isSuccessful	200
1621117958.331	73	73	169	58	isSuccessful	200
1621117958.331	77	77	85	15	isSuccessful	200
1621117958.331	122	122	85	15	isSuccessful	200
1621117958.331	118	118	85	15	isSuccessful	200
1621117958.331	101	101	85	15	isSuccessful	200
1621117958.350	79	78	85	15	isSuccessful	200
1621117958.368	95	95	85	15	isSuccessful	200
1621117958.368	100	100	85	15	isSuccessful	200
1621117958.370	97	96	85	15	isSuccessful	200
1621117958.376	75	75	85	15	isSuccessful	200
1621117958.378	73	73	85	15	isSuccessful	200
1621117958.380	70	70	85	15	isSuccessful	200
1621117958.386	77	77	85	15	isSuccessful	200
1621117958.415	100	100	85	15	isSuccessful	200
1621117958.433	128	128	85	15	isSuccessful	200
1621117958.436	112	111	169	58	isSuccessful	200
1621117958.439	119	119	85	15	isSuccessful	200
1621117958.442	118	118	85	15	isSuccessful	200
1621117958.447	123	123	85	15	isSuccessful	200
1621117958.452	132	132	169	58	isSuccessful	200
1621117958.452	137	137	85	15	isSuccessful	200
1621117958.454	127	126	85	15	isSuccessful	200
1621117958.454	139	138	169	58	isSuccessful	200
1621117958.456	125	125	85	15	isSuccessful	200
1621117958.456	132	132	85	15	isSuccessful	200
1621117958.456	141	141	85	15	isSuccessful	200
1621117958.460	136	136	85	15	isSuccessful	200
1621117958.460	129	129	85	15	isSuccessful	200
1621117958.460	144	144	85	15	isSuccessful	200
1621117958.460	140	140	85	15	isSuccessful	200
1621117958.464	94	94	85	15	isSuccessful	200
1621117958.464	133	133	85	15	isSuccessful	200
1621117958.464	96	96	169	58	isSuccessful	200
1621117958.464	133	133	169	58	isSuccessful	200
1621117958.470	89	88	85	15	isSuccessful	200
1621117958.470	84	83	169	58	isSuccessful	200
1621117958.470	102	101	85	15	isSuccessful	200
1621117958.469	138	138	85	15	isSuccessful	200
1621117958.470	93	92	169	58	isSuccessful	200
1621117958.473	94	94	169	58	isSuccessful	200
1621117958.473	123	123	85	15	isSuccessful	200
1621117958.511	95	95	169	58	isSuccessful	200
1621117958.518	79	79	85	15	isSuccessful	200
1621117958.522	79	79	85	15	isSuccessful	200
1621117958.522	88	88	169	58	isSuccessful	200
1621117958.527	91	91	85	15	isSuccessful	200
1621117958.531	78	78	85	15	isSuccessful	200
1621117958.537	89	89	85	15	isSuccessful	200
1621117958.549	90	90	169	58	isSuccessful	200
1621117958.563	109	109	85	15	isSuccessful	200
1621117958.585	132	132	85	15	isSuccessful	200
1621117958.586	125	125	169	58	isSuccessful	200
1621117958.589	128	128	169	58	isSuccessful	200
1621117958.605	140	140	169	58	isSuccessful	200
1621117958.613	156	156	169	58	isSuccessful	200
1621117958.617	156	156	169	58	isSuccessful	200
1621117958.620	164	164	85	15	isSuccessful	200
1621117958.620	159	159	169	58	isSuccessful	200
1621117958.622	165	165	169	58	isSuccessful	200
1621117958.622	152	152	85	15	isSuccessful	200
1621117958.627	162	162	169	58	isSuccessful	200
1621117958.627	157	157	85	15	isSuccessful	200
1621117958.627	173	173	169	58	isSuccessful	200
1621117958.630	165	165	85	15	isSuccessful	200
1621117958.632	162	162	169	58	isSuccessful	200
1621117958.635	170	170	85	15	isSuccessful	200
1621117958.639	169	169	169	58	isSuccessful	200
1621117958.643	115	115	85	15	isSuccessful	200
1621117958.644	170	170	85	15	isSuccessful	200
1621117958.644	112	112	85	15	isSuccessful	200
1621117958.644	174	174	169	58	isSuccessful	200
1621117958.646	172	172	169	58	isSuccessful	200
1621117958.652	141	141	85	15	isSuccessful	200
1621117958.652	130	130	169	58	isSuccessful	200
1621117958.652	133	133	169	58	isSuccessful	200
1621117958.652	88	88	85	15	isSuccessful	200
1621117958.652	130	130	85	15	isSuccessful	200
1621117958.652	114	114	169	58	isSuccessful	200
1621117958.655	106	106	85	15	isSuccessful	200
1621117958.666	77	77	85	15	isSuccessful	200
1621117958.671	85	85	85	15	isSuccessful	200
1621117958.676	91	91	169	58	isSuccessful	200
1621117958.686	80	80	85	15	isSuccessful	200
1621117958.691	77	77	85	15	isSuccessful	200
1621117958.703	81	81	85	15	isSuccessful	200
1621117958.771	132	132	85	15	isSuccessful	200
1621117958.777	160	160	85	15	isSuccessful	200
1621117958.780	136	136	85	15	isSuccessful	200
1621117958.784	164	164	169	58	isSuccessful	200
1621117958.791	146	146	169	58	isSuccessful	200
1621117958.798	171	171	85	15	isSuccessful	200
1621117958.799	177	177	85	15	isSuccessful	200
1621117958.805	118	118	85	15	isSuccessful	200
1621117958.807	163	163	169	58	isSuccessful	200
1621117958.807	187	187	85	15	isSuccessful	200
1621117958.808	181	181	85	15	isSuccessful	200
1621117958.808	175	175	85	15	isSuccessful	200
1621117958.808	155	155	85	15	isSuccessful	200
1621117958.812	157	157	85	15	isSuccessful	200
1621117958.812	182	182	85	15	isSuccessful	200
1621117958.812	177	177	85	15	isSuccessful	200
1621117958.816	140	140	85	15	isSuccessful	200
1621117958.816	150	150	85	15	isSuccessful	200
1621117958.816	163	163	85	15	isSuccessful	200
1621117958.816	170	170	85	15	isSuccessful	200
1621117958.816	163	163	85	15	isSuccessful	200
1621117958.816	189	189	85	15	isSuccessful	200
1621117958.820	167	167	85	15	isSuccessful	200
1621117958.820	167	167	85	15	isSuccessful	200
1621117958.820	117	117	85	15	isSuccessful	200
1621117958.820	163	163	169	58	isSuccessful	200
1621117958.820	167	167	169	58	isSuccessful	200
1621117958.820	175	175	85	15	isSuccessful	200
1621117958.820	148	148	85	15	isSuccessful	200
1621117958.820	129	129	85	15	isSuccessful	200
1621117958.872	100	100	85	15	isSuccessful	200
1621117958.874	97	97	85	15	isSuccessful	200
1621117958.877	96	96	169	58	isSuccessful	200
1621117958.882	98	98	85	15	isSuccessful	200
1621117958.886	94	94	85	15	isSuccessful	200
1621117958.906	108	108	85	15	isSuccessful	200
1621117958.939	130	130	85	15	isSuccessful	200
1621117958.949	140	140	85	15	isSuccessful	200
1621117958.951	139	139	169	58	isSuccessful	200
1621117958.958	137	137	85	15	isSuccessful	200
1621117958.960	154	154	169	58	isSuccessful	200
1621117958.962	153	153	85	15	isSuccessful	200
1621117958.962	155	155	85	15	isSuccessful	200
1621117958.962	141	141	169	58	isSuccessful	200
1621117958.969	152	151	85	15	isSuccessful	200
1621117958.969	148	147	85	15	isSuccessful	200
1621117958.969	170	169	169	58	isSuccessful	200
1621117958.969	157	156	169	58	isSuccessful	200
1621117958.969	152	151	169	58	isSuccessful	200
1621117958.969	162	161	85	15	isSuccessful	200
1621117958.977	100	100	85	15	isSuccessful	200
1621117958.977	156	156	169	58	isSuccessful	200
1621117958.977	160	160	169	58	isSuccessful	200
1621117958.977	160	160	169	58	isSuccessful	200
1621117958.977	165	165	169	58	isSuccessful	200
1621117958.977	156	156	169	58	isSuccessful	200
1621117958.977	105	105	169	58	isSuccessful	200
1621117958.985	164	164	85	15	isSuccessful	200
1621117958.985	168	168	85	15	isSuccessful	200
1621117958.985	164	164	169	58	isSuccessful	200
1621117958.985	111	111	169	58	isSuccessful	200
1621117958.989	172	172	85	15	isSuccessful	200
1621117958.997	115	115	85	15	isSuccessful	200
1621117958.997	111	111	85	15	isSuccessful	200
1621117958.997	91	91	169	58	isSuccessful	200
1621117958.997	176	176	85	15	isSuccessful	200
1621117959.038	89	88	169	58	isSuccessful	200
1621117959.042	103	103	169	58	isSuccessful	200
1621117959.051	92	92	85	15	isSuccessful	200
1621117959.063	112	112	85	15	isSuccessful	200
1621117959.064	103	103	85	15	isSuccessful	200
1621117959.064	95	95	85	15	isSuccessful	200
1621117959.078	116	116	169	58	isSuccessful	200
1621117959.085	123	123	85	15	isSuccessful	200
1621117959.086	108	108	85	15	isSuccessful	200
1621117959.091	113	113	85	15	isSuccessful	200
1621117959.091	101	101	169	58	isSuccessful	200
1621117959.091	122	122	85	15	isSuccessful	200
1621117959.098	120	120	85	15	isSuccessful	200
1621117959.098	100	100	85	15	isSuccessful	200
1621117959.098	129	129	85	15	isSuccessful	200
1621117959.098	100	100	169	58	isSuccessful	200
1621117959.098	112	112	169	58	isSuccessful	200
1621117959.099	122	122	85	15	isSuccessful	200
1621117959.099	130	130	85	15	isSuccessful	200
1621117959.099	113	113	85	15	isSuccessful	200
1621117959.102	124	124	85	15	isSuccessful	200
1621117959.102	133	133	169	58	isSuccessful	200
1621117959.102	124	124	85	15	isSuccessful	200
1621117959.110	141	140	169	58	isSuccessful	200
1621117959.110	124	124	169	58	isSuccessful	200
1621117959.110	112	112	85	15	isSuccessful	200
1621117959.110	124	124	85	15	isSuccessful	200
1621117959.110	112	112	169	58	isSuccessful	200
1621117959.110	132	132	85	15	isSuccessful	200
1621117959.110	148	148	169	58	isSuccessful	200
1621117959.122	80	80	85	15	isSuccessful	200
1621117959.124	86	86	85	15	isSuccessful	200
1621117959.135	80	80	169	58	isSuccessful	200
1621117959.164	100	100	85	15	isSuccessful	200
1621117959.169	90	90	85	15	isSuccessful	200
1621117959.169	105	105	85	15	isSuccessful	200
1621117959.174	88	88	85	15	isSuccessful	200
1621117959.175	111	111	85	15	isSuccessful	200
1621117959.186	101	101	85	15	isSuccessful	200
1621117959.224	133	133	85	15	isSuccessful	200
1621117959.224	125	125	85	15	isSuccessful	200
1621117959.229	138	138	85	15	isSuccessful	200
1621117959.235	125	125	85	15	isSuccessful	200
1621117959.243	144	144	169	58	isSuccessful	200
1621117959.245	146	146	85	15	isSuccessful	200
1621117959.249	149	149	85	15	isSuccessful	200
1621117959.249	150	150	85	15	isSuccessful	200
1621117959.249	147	147	85	15	isSuccessful	200
1621117959.250	127	127	85	15	isSuccessful	200
1621117959.256	146	146	85	15	isSuccessful	200
1621117959.256	157	157	85	15	isSuccessful	200
1621117959.257	155	154	85	15	isSuccessful	200
1621117959.257	88	87	85	15	isSuccessful	200
1621117959.257	157	156	85	15	isSuccessful	200
1621117959.256	165	165	85	15	isSuccessful	200
1621117959.257	147	146	169	58	isSuccessful	200
1621117959.256	157	157	169	58	isSuccessful	200
1621117959.257	155	154	85	15	isSuccessful	200
1621117959.257	147	146	85	15	isSuccessful	200
1621117959.258	148	148	85	15	isSuccessful	200
1621117959.258	89	89	169	58	isSuccessful	200
1621117959.258	148	148	85	15	isSuccessful	200
1621117959.258	123	123	85	15	isSuccessful	200
1621117959.259	83	83	169	58	isSuccessful	200
1621117959.259	148	148	85	15	isSuccessful	200
1621117959.259	84	84	169	58	isSuccessful	200
1621117959.270	145	145	85	15	isSuccessful	200
1621117959.270	83	83	169	58	isSuccessful	200
1621117959.270	105	105	169	58	isSuccessful	200
1621117959.320	96	96	85	15	isSuccessful	200
1621117959.324	88	88	85	15	isSuccessful	200
